CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
50ca29d68d61b3eaca876a22a37ece84,0,0,50,5/9/2016 6:00:00 AM,SLj97sVsYwdqMPTKXDTeoqjYdNctnJh75z,True,1,
50ce56dd2974fdbadedd4be6522ea11b,0,0,0,5/9/2016 6:00:00 AM,RxaFk47f4jPFVLLFK7z9dkEVJEobJH388M,True,1,
50d5a4cf08cd028e2ea5025590b69128,0,0,0,5/9/2016 6:00:00 AM,S85Xx7isBgvco1BJA1mHCqibEZJzV42jCn,True,1,
50d9f166778f02bf30ac3a60f3701e19,370,370,30166.67,5/9/2016 6:00:00 AM,SE11QvQrGScFvkxUeZCKskc4T3NhX6xoJG,True,1,
512727e78677d5a6c472dde463623712,7.5,7.5,255,5/9/2016 6:00:00 AM,RxGh7JGFQ8vGvGsRrsxKNREEXCBCETUhJk,True,1,
513af4784ff3a8a432ed01978fcf8239,40,40,30000,5/9/2016 6:00:00 AM,SDXQHwvCgduUkgyNVdHrR8C2HfVwRoe9ky,True,1,
5156c8cd048082ac367fcb3385a6bcfa,0,0,0,5/9/2016 6:00:00 AM,SEsLiCBCx5VqNfKB7YoNBBa2HMwreu6ZVF,True,1,
516139ef97437c121fa4e8085709d8f8,2.5,2.5,2080,5/9/2016 6:00:00 AM,S312sM6Hu47VAi8QxbopaNHiDoxccQ6121,True,1,
51706b554880d1f1abf90e55e98089c7,0,0,0,5/9/2016 6:00:00 AM,SG8pSoGgGiagH9KiG2Yb4jJML8kgjwoM5k,True,1,
5175401df67a8f162641bce6952c1635,6.25,6.25,425,5/9/2016 6:00:00 AM,S5pGouAwnfDsTznWpFxexzH3k7Fj3okfSP,True,1,
5176585a6e278bd14b4def8828aca196,1.25,1.25,190,5/9/2016 6:00:00 AM,SHMGA2wsFJ1ysvL2BgRgGDj5icp1A1BaAj,True,1,
5188365b01e83b3244477e8c9a0062f7,105,105,5040,5/9/2016 6:00:00 AM,SGMxjwKc6urn81VGg22spCtKDM8ZRF7J7c,True,1,
5197047ee3ab232f6d1b99ce8003963a,5,5,2080,5/9/2016 6:00:00 AM,SKnDhiyWhj6YGDtZ3GL4KHhrMARgR9kvwv,True,1,
51a46ab74eac58d33969114d3b07dcd9,0,0,0,5/9/2016 6:00:00 AM,SKt9CqVuVCEvdVGWVf6r68EuWdzQq9Fb1M,True,1,
51dbd843ccf8400fe2d2626810e0f3c7,70,70,13000,5/9/2016 6:00:00 AM,S6hkUpDafN9ALvpr5XyLFJ1SgRFgy2yeXb,True,1,
522d809340a972e85b1a20f0870219a0,0,0,0,5/9/2016 6:00:00 AM,RzfMe9RqsbjPAzbegiyymhmG6gzhPCDJiS,True,1,
523bb7fad4452c304c0bf7addfe8c984,0,0,0,5/9/2016 6:00:00 AM,Ry9tKgmPRpx5FJaASE4o7gYkJ7io2J4Tgo,True,1,
523ffb81fb13347912d950c2a2ce8817,60,60,2760,5/9/2016 6:00:00 AM,Rz6RkcwdeS2R8Nr97iVCsYGg8pJnhAKS9G,True,1,
524c971377952f0b951d9c990c1dd0c8,80,80,3240,5/9/2016 6:00:00 AM,SDCJXn4kDr51eDSAgRQNCnHWx7xAxwtXYR,True,1,
524f058611f557dade92699fe7b5abfd,0,0,0,5/9/2016 6:00:00 AM,S3VqVAwxmeNA73UcdZoDMXwsRrnxsqVfM9,True,1,
525868f6be8d5280949649a5be3f5837,1.25,1.25,75,5/9/2016 6:00:00 AM,SG7Jaid6Fmxms3SiErYHutZCVCxV69nZUm,True,1,
5277390dd69e4d55136e259bcf914336,18.75,18.75,6240,5/9/2016 6:00:00 AM,S1p2TmJqa6yhgda1ncec2QjDxGcppGfdty,True,1,
5278a74199a304180fe0e8de53b3cacc,0,0,0,5/9/2016 6:00:00 AM,RyzdZnjjB9TtBAX4XZ7TkhLKTu8Mc9MwpX,True,1,
5284a671f1cc0fcefda27210c0867767,0,0,0,5/9/2016 6:00:00 AM,S4S4a8d4eB1FLn9517K8MEwW5a8wEjtkbC,True,1,
52b4b14c1772781151a80edde9d3be34,400,400,421333.33,5/9/2016 6:00:00 AM,S8RMAKRqmfXCWQ9UPwynLc4EnSN9LDtc6m,True,1,
52ba2e69df84959ccaf2a4b64add7c16,1.25,1.25,750,5/9/2016 6:00:00 AM,S3LZPc45r4Qafj8qZmpkpZD3Z9HWKUPGwh,True,1,
52dfa6612a2aa3595700aa47c4a7a979,1.25,1.25,1160,5/9/2016 6:00:00 AM,SK4BTXAzVZ5rnoBtAgVP7Nnrw7rEKRGvGy,True,1,
5301b0579548e81513ca18197df154f7,30,30,8440,5/9/2016 6:00:00 AM,SEDVfBNNy3qz2iJr7vHrHqKDWJdNsxokVc,True,1,
5323b10b2e489a3aed4f7320b1753504,0,0,0,5/9/2016 6:00:00 AM,SLPrVGvtin4TbXF1d6XqFGKPcLU1BKvY1u,True,1,
534e32c4df045ada3005ab56b1960b70,0,0,0,5/9/2016 6:00:00 AM,S1fsBHQs1io1U2RaCJkrsefKrjbnqGNVzZ,True,1,
536fcb1f96d4c755f4bc6515b0e6ea23,55,55,10333.33,5/9/2016 6:00:00 AM,S4DiXna8PscUGyqPfqzmyfHZBwDuZtCWsS,True,1,
53b2318a2ef1baf3290edf977cc0dcd2,1.25,1.25,880,5/9/2016 6:00:00 AM,SEpKUDhfhG39p6nNyn4bDqXD5QghG3ZHHs,True,1,
53f8e81c67f22a4e304bdb75075c3bf3,0,0,0,5/9/2016 6:00:00 AM,SADLzsNa3CY1tLCc9ECSsgf9dDX488kjYY,True,1,
54404c886a6a3ffe385d86326de7a75c,25,25,17666.67,5/9/2016 6:00:00 AM,S3RK5yUaYfZ2FHyybJRFyR9qg9kGz8HMjR,True,1,
54a4977f7458383527e7082ea757748e,6.25,6.25,17166.67,5/9/2016 6:00:00 AM,S9J7Q4HQYchZja9WDWa4Ysdz7DpbwgGegU,True,1,
54f41f8c7907a9fa0dc3406664dfbde7,0,0,0,5/9/2016 6:00:00 AM,RxFvaXtePofUm49kF37BkYhG4FM9qgBgGe,True,1,
55009a7c6b169cd7f400ff0c26a8655d,0,0,0,5/9/2016 6:00:00 AM,SB3WnySUQBEPyFz5Axr6G4TvVnQoK9BWiF,True,1,
5506abe6b01c4e57ebe680f62b595331,0,0,0,5/9/2016 6:00:00 AM,S6kA5wLapbjHN9dthwRw6TwEFFfgRaYqYG,True,1,
55290d37a92dea0ff5c7f90e70d9a84b,100,100,234000,5/9/2016 6:00:00 AM,SJo43BysU4DxCinFgKo9fyAX7QWizCvVgD,True,1,
5567575c757860348dec147f89071c14,22.5,22.5,5400,5/9/2016 6:00:00 AM,SDX3dyXhdXTedyCXJMZhbRiQZ8m9ped6YP,True,1,
556aa48600aa6a423dc2a7dc9058f0af,180,180,765333.33,5/9/2016 6:00:00 AM,Rxtzukee1FgGApNgedAyDz2ENxfxv3B5RW,True,1,
557423421f06eade47c82d3638e8d150,2.5,2.5,1200,5/9/2016 6:00:00 AM,SAdyd1wSB7zwR5xtnKnNxtfGZvzNmb7i3w,True,1,
558462b33f36930b5ee4f53b7628631c,0,0,0,5/9/2016 6:00:00 AM,SB6SivYr1uiTbXtRq7ySUKtkoDpsNXpfp3,True,1,
558604c3b86286131e3b1090b901ea53,1.25,1.25,4920,5/9/2016 6:00:00 AM,SK4BTXAzVZ5rnoBtAgVP7Nnrw7rEKRGvGy,True,1,
558c3e1d4623b1b03396a066f94d9cbe,23.75,23.75,81000,5/9/2016 6:00:00 AM,SBkSgmB23Dr8UMMkZrbHieK2KoR4CjFbzM,True,1,
559447394db3fdc7f23b08722e2fd640,11.25,11.25,10500,5/9/2016 6:00:00 AM,RxDnUAfoSvVR7jbTyBKKTnxHEE7iGvbfFE,True,1,
55a8ddb1d407e9fa2b6df07a3ea63610,25,25,1640,5/9/2016 6:00:00 AM,SD5tFZq4Cyzd3R9u2p7no95Wma1J7gJAD3,True,1,
55add5b7026c598c19c3cb139ecc0a76,0,0,0,5/9/2016 6:00:00 AM,SH8cNiXQGtqP6f9EEutZxf41vXkRctbbQm,True,1,
55ba6fb2935d9a5b7e00c7afca27af83,18.75,18.75,2400,5/9/2016 6:00:00 AM,SLsNJpvA84PQKMtMzRwx84t6mmodErr9HY,True,1,
55c6992e2d140972eee9378516ec60ec,80,80,19333.33,5/9/2016 6:00:00 AM,SJKqtqKCoGygfeh4N3wMgpz9ncjsHb8kaf,True,1,
55d5bff8d4a1f038692788cff11fc400,35,35,11333.33,5/9/2016 6:00:00 AM,S7xGDsUMPvZ85DGgLi2cpAVogh7YSd5rzV,True,1,
55fa33476e6fd2ee20a914835fd4589c,0,0,0,5/9/2016 6:00:00 AM,SAuBRiY2zigY3CLpCasQyEduWkpVWafATj,True,1,
55fe5d96c26f935fd0735e103eb9ad6c,0,0,60,5/9/2016 6:00:00 AM,S46wYr6JKnUW9aYKnGdKzWxaLaWKwzwzEm,True,1,
56365c9f30096f34d25e87a01450766e,0,0,0,5/9/2016 6:00:00 AM,S6UWJ6sXS5h5LJR8NoEVf9cDQvdaxYgdMb,True,1,
56472a47215bbb7d2bf7009928301638,0,0,0,5/9/2016 6:00:00 AM,S7fJxwq5vBQja9jyW1Vkd2FjfiUVwsFjGS,True,1,
5685d495b943f70c4bc00e196e5f50ac,2.5,2.5,385,5/9/2016 6:00:00 AM,SCRWke84o8Hqukixt43pg47bF18xvxJhxN,True,1,
56becdbdfb605731c2a07f2f0d892859,2480,2480,6158571.43,5/9/2016 6:00:00 AM,SL3hUWTPYPqgRFgycKm7E9uCUgvnQn9Xsy,True,1,
5768fceb3426bc016c86ad5d2e16ae3c,125,125,63000,5/9/2016 6:00:00 AM,S8EDt5nY6R8fLXtRUPygPbznyXjGM2q7LV,True,1,
57bd730f70af47958c40806e3ffe19ff,3.75,3.75,510,5/9/2016 6:00:00 AM,SL543rLe7BaK5JSkrJsp26YRisXR5j29x9,True,1,
57f6d310b7419292ac1781d8f843665e,5,5,1040,5/9/2016 6:00:00 AM,S1zHjYZW29SRdU4nyXPqbHfv46QvA79aSC,True,1,
57fb94b1015f257feb539d36cb65540f,11.25,11.25,13166.67,5/9/2016 6:00:00 AM,S6ScrbcAoiR2qecktbrDchv97rHgWBPzog,True,1,
57fd619ec54f1cf934abdb717eddb725,70,70,11666.67,5/9/2016 6:00:00 AM,SJgm9hDyWTSx9jdk4scXvHhzGGss4MdCSF,True,1,
581f12c681732a85b9f878d1f438f5b7,95,95,18000,5/9/2016 6:00:00 AM,S14PrWzDmqyqdXkynYdrwNyGFkobtuVPM5,True,1,
582456c223dab39e31167a05a59d77cc,25,25,9560,5/9/2016 6:00:00 AM,SKpjD4AJZKWrtPAmxgrwZqj4RBXFqj2CBY,True,1,
584ea757cdc33ab50feb1203cec5b4da,3.75,3.75,2280,5/9/2016 6:00:00 AM,SESksVEGgGKUHwzducFLp6RxV2E82xWiMG,True,1,
5861235c6e7d5266371e2d3f92ba8d50,225,225,705333.33,5/9/2016 6:00:00 AM,SCuDHJpuyHJJT2LYktdarawm6HLXdjugCV,True,1,
587d4e79693da1de3618fbc85e13dd6d,100,100,245333.33,5/9/2016 6:00:00 AM,S978YU2TphD4vTNwhWjKxnVmsPddz64RCB,True,1,
588d8f2fc1eda94f122762c7b54261e0,6.25,6.25,6240,5/9/2016 6:00:00 AM,S2ZiongUj5FjabWYQxPA3wZjFahu6ZDJLP,True,1,
58a8dfc3e4541c0ffa390d7d85dc7403,6.25,6.25,1120,5/9/2016 6:00:00 AM,RyQEge3MMqdFCqnREdxWepFo4gqfLaTWJU,True,1,
58ba03a6be54e9ae559d7a94f390f77c,0,0,0,5/9/2016 6:00:00 AM,S9p4asHjjv95uhKaergJgpwT1zAgP7EkRo,True,1,
58c5877de866953c306c239c272731c2,0,0,0,5/9/2016 6:00:00 AM,SGpWipjS4Y9gg7Sic9aQaStTW8asSJZu8r,True,1,
58e565221db80d168621187c36c26c3e,22.5,22.5,5800,5/9/2016 6:00:00 AM,S6kxbRJpGsmrifFj3rY9145dpSLWEpLZjh,True,1,
58f1ca47f9eed06bf5b49a8516bbdda1,15,15,12166.67,5/9/2016 6:00:00 AM,Rxx4sUaS5JrzfGhuszydTPj6HQmziBTTbe,True,1,
58f5b01c2a4356551bb9c770f2ce84b6,30,30,7640,5/9/2016 6:00:00 AM,SF9dPfs8XsG31Wqct5sSgKbJSZ1gFZfMF5,True,1,
59126111e2185f364a579902ddd90a99,60,60,17500,5/9/2016 6:00:00 AM,RyzP1Usz3gqZtFotjcsSWQoEMPvBXZGHcW,True,1,
596106683b12334db4c8d304b6a43b6e,18.75,18.75,4240,5/9/2016 6:00:00 AM,S26QdgTr5xSqWfruhDbrrUBJGkFPJUKWao,True,1,
596ed713f923e45deecd99098b507bd0,5,5,1720,5/9/2016 6:00:00 AM,SBaLYfGAAuUrpmAqWsjjc22qAW133RQtkB,True,1,
59900fe7ef44fe33aa2afdf98301ec1c,150,150,158000,5/9/2016 6:00:00 AM,SAdmk4FvJuLYhvi1dkK88Q1bFaYtA464eH,True,1,
59be86c02cda7bcf4edf2190556c6429,0,0,0,5/9/2016 6:00:00 AM,SCfNopzvjEbZu4pdGNbTd6yvF5YfxuhEzR,True,1,
59cd95dd1968fdb0bf32999a1261ea20,1.25,1.25,50,5/9/2016 6:00:00 AM,SAi3b5YdvAUTsGtkciS1FgAnQT6HnqGHrJ,True,1,
59d22b88e3f9162a15909ce7dcd15eff,1.25,1.25,290,5/9/2016 6:00:00 AM,SLoYwHyjNywALvyQ9QtqByUmDMg1LzMepz,True,1,
59e91b0256609c4ccf9d5d7c168e9263,0,0,0,5/9/2016 6:00:00 AM,RxmQd3nNV4sSzxTahN9faKjAC2TUH6KeQj,True,1,
59f3e72f63e69e56034ca808291b7ec9,0,0,0,5/9/2016 6:00:00 AM,SHVVaovadrRw75DeFudpWUv1J4L2HM9N8Y,True,1,
59f725fb8fc3b86944e2ec1ce9f78d39,0,0,0,5/9/2016 6:00:00 AM,S6Ng7ej7HwuY5qog3zhNJq3gFsmaqTGDdN,True,1,
5a116e0b7589ce7189fa72a149763f16,7.5,7.5,4480,5/9/2016 6:00:00 AM,SASUSfKAZWadwEo8kT26U2tCKXbydATn9V,True,1,
5a4e5dfe9ebf47567e03685fb402ddab,1.25,1.25,2600,5/9/2016 6:00:00 AM,SEtsFjVaCqyczT8v4yWNfNaayNaw1jYPJR,True,1,
5a6d9df4a8c19ddf7c6697d32fd7d78a,0,0,0,5/9/2016 6:00:00 AM,SBrCgqVx2N1xEeWpjw79tdXXTEaW92dV16,True,1,
5a95f32b7f396a65cdece7611e22f681,345,345,224666.67,5/9/2016 6:00:00 AM,SB7emF5H9BoTfn1APVqUGJRpWZxvTUbmoY,True,1,
5ae9d47d312bb8e281ff42584c25c3e2,0,0,0,5/9/2016 6:00:00 AM,S8BDiiDRsXxLau3xi7KuAqenyBJv319meb,True,1,
5aeb66cdd94f956fe5cbacbde312a80b,0,0,0,5/9/2016 6:00:00 AM,RyqGzzvCqChraLuhKTEt9S2kRwL83JpzHL,True,1,
5b2ad2d3a9b2b67a9b43ede3332e5201,0,0,0,5/9/2016 6:00:00 AM,S9z4THJE6Myq1W4nxaBUEJQNFYuWaABFfF,True,1,
5b2b8cad8c956a89df17ece72ceafc34,3.75,3.75,2000,5/9/2016 6:00:00 AM,SCgL1HaXfbg59ozL8uRpGXWQfppW9pauLG,True,1,
5b493d07ec95db88f3a410e09b901977,5,5,2480,5/9/2016 6:00:00 AM,S81NTmg7nTmzu5dFDBH62hT5eBoQ6uNkgU,True,1,
5b772148fed55eeb4dd948c396f930fe,1.25,1.25,35,5/9/2016 6:00:00 AM,S6J6Xig8bY7VDwYQNYhY3S9T3ZG3KRfqDx,True,1,
5b9c8820c8bc7e5d6c5ad02f459652e8,0,0,0,5/9/2016 6:00:00 AM,RxqiSWWknTjoMwUmSwakHV779GKYbvEYpq,True,1,
5b9ddc09d04112f3d861a65638230e40,475,475,15666.67,5/9/2016 6:00:00 AM,S9ZvCVSLMTL4B4mdviAUpH5Khq8gP1xkK3,True,1,
5bae89b664ef5fe5502d61d6a2c7660d,0,0,0,5/9/2016 6:00:00 AM,S9stfmyCanMrepQqPpGv2gsdVazAT9Gavw,True,1,
5bde9859c50b6648f44ffbfd4e43ae5e,105,105,441333.33,5/9/2016 6:00:00 AM,RxMKtWJUokVaZJ9v2Cd7bQgjWi6BnzU2WW,True,1,
5be17e2463522b99e1ab61ad3a58e56b,2.5,2.5,13500,5/9/2016 6:00:00 AM,SGvSRWoiL9Yw9QYnr8QXPcnghQuLyaUMr3,True,1,
5be8130a0cff17a20aedb160e815f5f4,0,0,0,5/9/2016 6:00:00 AM,S21pbgcbi9Y5cbQqwAY2Mv1o1NtShJUnMk,True,1,
5bf53608a009577360a481f8c45ec651,0,0,0,5/9/2016 6:00:00 AM,SFxn9GLffkN7BvfvTWSqEN2j61AdJY93Cn,True,1,
5c0ceffe29b7d2059a669c63054c85e6,5,5,630,5/9/2016 6:00:00 AM,SBEFFetnzeciZdnTvyYaLcme3Ng9c8qAVu,True,1,
5c0fe97fab8eb1b9a0a62227acec8c8a,1.25,1.25,100,5/9/2016 6:00:00 AM,SLpfd3z1gsphmMsht5zT91yVMw3wVzwKgT,True,1,
5c32d405af84d5e2b7f19a4687d6a572,25,25,3040,5/9/2016 6:00:00 AM,RzUMvXLYWip7TH4XSYacDtjB5jee1gwagD,True,1,
5c5757cf8bbaff760a018c0e7d3cd358,155,155,19666.67,5/9/2016 6:00:00 AM,RzUKaVWeJKnQFxYsX6GfaU2PWbfpZuLp6j,True,1,
5c5a0ac93fc004296d19101970598527,80,80,327333.33,5/9/2016 6:00:00 AM,S9FM88NJPUCSTgTEawZC75bLWUqectsd9A,True,1,
5c9cb73e15b061882b62439fec33e853,0,0,0,5/9/2016 6:00:00 AM,SHZQo8D39Lg2demFrD7Rgv3xzdaruZZSra,True,1,
5ca3f3b6563a450e38fb5db7682c0902,30,30,3120,5/9/2016 6:00:00 AM,S5nLep9fN82C2xiDarYUzApft5CRESZomg,True,1,
5cc6570f34532a13dc71bb77e311c834,0,0,0,5/9/2016 6:00:00 AM,SBx35va5JhEKnTpT99QXFgXhiE6ECtvRdM,True,1,
5ccdd100a2df6bba1f91f2d4372e7ef7,35,35,23000,5/9/2016 6:00:00 AM,S15NJYNqgK4R92mCK8wEuRbAtabNK1Jhpc,True,1,
5cfa00edd77f2f927c3ba3d2326ce6a9,0,0,0,5/9/2016 6:00:00 AM,SBf6UXeE3Rq3aZy3Pvp8FnXV51CtwpsBwx,True,1,
5d08458b427742d5cb90bfc80cf8acca,80,80,210666.67,5/9/2016 6:00:00 AM,RznUuSuMYVtxM5VSs8sdZuqmcSXs8CJmnV,True,1,
5d4aab566f663cdb244196ce94835ee8,1.25,1.25,470,5/9/2016 6:00:00 AM,Rze7BTfMgxHD1utEXH4EDpV5NwFpHUrh2D,True,1,
5d678f14f0113fa5bcc1ecbb7052ed3d,7.5,7.5,44500,5/9/2016 6:00:00 AM,Rx1TK5R6BEM1CeH8HRLEZp9kQ41rMaiMFF,True,1,
5d69de358e4826b5b8ca94aa759636d3,45,45,18333.33,5/9/2016 6:00:00 AM,S5HEGkX6NNTm1gESWCfjJZCABJd2djGWXa,True,1,
5dcc2cda74bbec9addeb5ab85b19486c,45,45,9920,5/9/2016 6:00:00 AM,S4aqTbH2k8azRhE4Ne26kJKZJmkcgdLpNE,True,1,
5dcdd25dbf4e1e67779ff3a4d45c9231,0,0,0,5/9/2016 6:00:00 AM,RyL1Qb6vafdSjDm3hvh9387R8cviBFUoS9,True,1,
5dd57b56a4260ffee48d0f5a8f2369b1,0,0,0,5/9/2016 6:00:00 AM,SDj3qJCyUGiF4xpsptpitQYUNpNq6qU19A,True,1,
5e0a416d3df3f6832eb95e2ac0678213,0,0,0,5/9/2016 6:00:00 AM,RxoE7LhsVQtfARR7cSeftCqiP8L2dtd13d,True,1,
5e2643eaaf756261c14266b20615164d,13.75,13.75,11000,5/9/2016 6:00:00 AM,S8bu8dQQ6eziPyxZenJ3nX5gd6rK8UWVYf,True,1,
5e44605e5cfcd849833f46e85c41d536,0,0,0,5/9/2016 6:00:00 AM,S858LtZQrCzfmv6tbkAWrRzpjzeCr2KAza,True,1,
5e4ced990fca7eeb6d113c7e78ecaf1c,95,95,244000,5/9/2016 6:00:00 AM,S9bhX13ZxjrM7oXLszbmH2nKf6AF7g9dGk,True,1,
5e8548e03cc3ed6fa0995f57d045d5fe,21.25,21.25,4160,5/9/2016 6:00:00 AM,S1EKhhX28yxvNzcEhKt76Ew5otJK8B4Prs,True,1,
5eb4b7f533033c44a546874e843a710d,7.5,7.5,1920,5/9/2016 6:00:00 AM,SJ3pjzKAY4yEACzepaZ1HUbHBqRWzxDGnq,True,1,
5ed2db98a2ace029813c66265dad4286,21.25,21.25,3680,5/9/2016 6:00:00 AM,S1G3e59MVEYeM25PSCzaxLZ8UkdKYNgCFm,True,1,
5ed7e44b52dd058947efe3ec48297c8e,2.5,2.5,285,5/9/2016 6:00:00 AM,SJFfK9T5HqxEfqDqrKC8gjqfVkS2jX11hB,True,1,
5edbf8789af68df2e585343e9f3669d0,55,55,468666.67,5/9/2016 6:00:00 AM,S4KkFthW7CJSZ7BDFYA4GWiMubbHUezEqM,True,1,
5eeb9b7299a977d06b03bb4c9f52f581,3.75,3.75,330,5/9/2016 6:00:00 AM,SGbti8xUzgf6Ldys8UNnqu8sWvpVWVsuYm,True,1,
5eef6a0c62e27b81fd7876e6223d3586,0,0,0,5/9/2016 6:00:00 AM,SC7Eo9v6PFEkPrWkVPF3kkEZqcZPVeiLZ9,True,1,
5eefb36471e96bdb379070069d33b8f0,35,35,295333.33,5/9/2016 6:00:00 AM,SFt1G8Y6V6vmJfM88Hggfr82m1LRyEbMLK,True,1,
5f245ce13fb065e7352728174c725dab,435,435,62666.67,5/9/2016 6:00:00 AM,S4yrjDJW7fCmhPUkTDiBtjBft7iCvpp2UV,True,1,
5f32873a713d8db5f019d22d8777f40a,22.5,22.5,20000,5/9/2016 6:00:00 AM,SDnb978kVsJsbNRWZZj6ZjFWwqnSjsGsA2,True,1,
5f4a06f4994930e242d9824ca453d7d7,0,0,475,5/9/2016 6:00:00 AM,SAbf8VBULTXnwYC2cmmFquuh5xgynZBD3M,True,1,
5f72c050e6113cfbfcc964bd5eddd359,30,30,23333.33,5/9/2016 6:00:00 AM,S7CMFmkvGc6v1j9D18hKdhMi7goH9CSGs8,True,1,
5f7a282cf5487406fb559e0bcdc3cc52,425,425,1162857.14,5/9/2016 6:00:00 AM,SCAoFijTGM4LBkWSYSQ1eW2LMFmQUhPVsi,True,1,
5f8dc7d6d8ce1bbeddb51f15e9259f1e,3.75,3.75,1240,5/9/2016 6:00:00 AM,S8jnnDsRkMhhS6F4sfZuHBX2ojFhKXTEyL,True,1,
5fa078c2f5c5463e31e2cffb2c2b39f6,50,50,187333.33,5/9/2016 6:00:00 AM,SLrVbZWJPXyQ9WCohazKWcUUeu9bKY8u9R,True,1,
5fafbe6930402bb3d4a46897287ab2c3,100,100,123333.33,5/9/2016 6:00:00 AM,SHZCYFrknPnE4ESAKZ7gNitZXEUVfDpXvT,True,1,
5fdb1b7fa5226896970208fbf233cef7,0,0,0,5/9/2016 6:00:00 AM,S1f87gbwDM9RWV8nsbSK5HxDoas9JDsWDY,True,1,
5fde3a3d059f8f9a83e0b4bee880877b,55,55,260666.67,5/9/2016 6:00:00 AM,S9aSSCR3NzqsrwYxmbAtpdz7KF7TdPzJmX,True,1,
600b1cfaaf4dc997d8588bc57c7cf8ab,0,0,0,5/9/2016 6:00:00 AM,SESE1A9846oNwa2HDSHKFmgY65F9RhLuae,True,1,
603f1a690bd76ad283d67480e011cec8,210,210,1254285.71,5/9/2016 6:00:00 AM,SJ2oQhGYp9TqoR9Z8jGeLmbL8Xqi8Bsg8b,True,1,
6065aaac6cd4802993fa634eb6d5fa4c,0,0,95,5/9/2016 6:00:00 AM,SGY3NWxUH2uS2pjo5TMiypyWiLtprWrNRd,True,1,
6081597053addf38a34795d9b052331f,325,325,67666.67,5/9/2016 6:00:00 AM,SAjXsvUpCaSeyiA3cfVrHGhek54y1JzJ2c,True,1,
61097dfde9c8526d2b26f680627b95fd,20,20,1040,5/9/2016 6:00:00 AM,SHD5wkPqY8LVyZM1ciPWdGWAHwJqQkpqFL,True,1,
612ca09e310ed561cb7191b6534ba11d,0,0,0,5/9/2016 6:00:00 AM,SJwYx3fksqLmQ9a1ezWsP5SqYAmj5Xaq6q,True,1,
61352139ef237d88badcab4f247dbb16,25,25,163333.33,5/9/2016 6:00:00 AM,S2tcv2LnLbmkoyYNjRuYXfpc9nGPg2fSh8,True,1,
6139177909af1e2fe15dc658dfba058f,55,55,37000,5/9/2016 6:00:00 AM,S59utAzKYdvqGDAfXHtnTof9bfYuvppTxA,True,1,
614718339a75d39afe798f6faf6e7a90,0,0,0,5/9/2016 6:00:00 AM,SGoD2itR8ocyyv8nGnvhk7zfw3Z2U8yYGs,True,1,
6161f2e0ab7868c23e3e8be24fba1e4e,0,0,0,5/9/2016 6:00:00 AM,SGwSt5pZaVnVtoxQJz7mpxX6MJkqYb6rfG,True,1,
61718383f15e6282432c0f1c0d1dfbc9,20,20,19000,5/9/2016 6:00:00 AM,SJeJnUdP8zCP6fDixYUtpWCyAGawpx1gq8,True,1,
61805f016f1cdf5cbde9b7c3db811c61,12.5,12.5,1280,5/9/2016 6:00:00 AM,SHEsdLYsnEE7VVPYicfme9FhwNqzUe3DZb,True,1,
61920a6174d2218beea5f6ba32eef374,0,0,0,5/9/2016 6:00:00 AM,S2jAyKJY4HaoPuVHDSQVWAWEkZoP6vC2kW,True,1,
61bd58e3d3d59400a12cc52ea1ef342e,0,0,0,5/9/2016 6:00:00 AM,S9edKF7BEPAKP5EHKEvqdBVxB2yq9rxTvp,True,1,
61d48c317d3978c522c7eae8111730c7,25,25,36500,5/9/2016 6:00:00 AM,SHUqHLBJS9MdJHzY4RXpjYJFxQ9AckPUWF,True,1,
61e343ddb3610ce99f49ac812c9e9ed2,0,0,2240,5/9/2016 6:00:00 AM,SBf6UXeE3Rq3aZy3Pvp8FnXV51CtwpsBwx,True,1,
626fb7ce853da3fc5e52e52c95c12255,0,0,0,5/9/2016 6:00:00 AM,RxF9W56JJnK4cLZ8nSocH715KXGXYJdhXp,True,1,
627e1ba28a48ee3c4e593b95eed2c536,0,0,0,5/9/2016 6:00:00 AM,SG6YNg7dRWd7WqPk9TMx61ZuJ15GeLFPo2,True,1,
632b1d5280af4929fab92eee6ed1d920,30,30,280666.67,5/9/2016 6:00:00 AM,SJHGLCDS1W9TMNwEufUW4TycxuvjT5rSqc,True,1,
634291a27c23e2ff0894b52f10a723b7,0,0,0,5/9/2016 6:00:00 AM,SCULBh1ypDfhruPgpZXsBNyLDzQhFyepHu,True,1,
634e969f8e1c0b3a355fd6074f6f7010,0,0,13.75,5/9/2016 6:00:00 AM,RxoDW7cPxLdeYFhtVzNfQTtagYgW7W8fvH,True,1,
6361cb2aed6e41ee85a33f2fad305367,10,10,5200,5/9/2016 6:00:00 AM,S3hGqCDWHCSM2FKjqZJGtJ9JWHN7UKQJKf,True,1,
6377d28f22352171bb2ac4e3ac32f3e1,0,0,0,5/9/2016 6:00:00 AM,SAijGjvUL6ENY5pT3CpsAJYPVKowLrsJCe,True,1,
6380f651ea87be781f494c7837d1a848,1.25,1.25,970,5/9/2016 6:00:00 AM,S3uWTPxE6bJV1WAiJ1mcBxDtBKgYNVEc95,True,1,
63ac8ff225cf59703eed4837826ca741,0,0,425,5/9/2016 6:00:00 AM,S1q6Pkd1CFGug5hHvTLN5ytoaWKjVTcjf4,True,1,
